개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3230000,202632300000800458,서울특별시 송파구청,서울특별시 송파구 오금로 16길 6,서울특별시 송파구 송파동 57-13,생활방범,1,360,,30,201701,02-2147-4657,37.51104,127.10909,2026-05-01,,2026-05-22 22:28:35,2026-05-21 10:52:28
3230000,202632300000800459,서울특별시 송파구청,,서울특별시 송파구 송파동 47-3,생활방범,2,200,,30,201701,02-2147-4657,37.50907,127.11081,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800460,서울특별시 송파구청,서울특별시 송파구 백제고분로41길 19-26,서울특별시 송파구 송파동 13-16,생활방범,1,200,,30,201701,02-2147-4657,37.50696,127.1063,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800461,서울특별시 송파구청,서울특별시 송파구 가락로21길 4-45,서울특별시 송파구 송파동 92-9,생활방범,1,200,,30,201701,02-2147-4657,37.50388,127.11112,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800462,서울특별시 송파구청,서울특별시 송파구 가락로21길 4-45,서울특별시 송파구 송파동 92-9,생활방범,2,500,,30,201701,02-2147-4657,37.50388,127.11112,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800463,서울특별시 송파구청,서울특별시 송파구 가락로31길 5,서울특별시 송파구 송파동 145-23,생활방범,1,200,,30,201701,02-2147-4657,37.50756,127.11589,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800464,서울특별시 송파구청,서울특별시 송파구 가락로 183,서울특별시 송파구 송파동 121,생활방범,1,200,,30,201701,02-2147-4657,37.50463,127.11454,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800465,서울특별시 송파구청,서울특별시 송파구 오금로 152,서울특별시 송파구 송파동 48-13,생활방범,4,200,,30,201701,02-2147-4657,37.51023,127.11114,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800466,서울특별시 송파구청,서울특별시 송파구 백제고분로42길 13-10,서울특별시 송파구 송파동 112-5,생활방범,1,200,,30,201801,02-2147-4657,37.50555,127.11052,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800467,서울특별시 송파구청,서울특별시 송파구 가락로17길 8,서울특별시 송파구 송파동 95-26(구성빌리지),생활방범,4,200,,30,201912,02-2147-4657,37.50282,127.11001,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800468,서울특별시 송파구청,서울특별시 송파구 백제고분로41길 7-25,서울특별시 송파구 송파동 18-19 이면도로,생활방범,2,200,,30,202009,02-2147-4657,37.50607,127.10761,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800469,서울특별시 송파구청,서울특별시 송파구 백제고분로41길 7-25,서울특별시 송파구 송파동 18-19 이면도로,생활방범,1,500,,30,201912,02-2147-4657,37.50607,127.10761,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800470,서울특별시 송파구청,서울특별시 송파구 백제고분로41길 35-23,서울특별시 송파구 송파동 10,생활방범,4,300,,30,202009,02-2147-4657,37.50806,127.10523,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800471,서울특별시 송파구청,서울특별시 송파구 백제고분로42길 18-18,서울특별시 송파구 송파동 88-18,생활방범,2,300,,30,202009,02-2147-4657,37.5045,127.10972,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800472,서울특별시 송파구청,서울특별시 송파구 백제고분로46길 32,서울특별시 송파구 송파동 128-5,생활방범,4,300,,30,202009,02-2147-4657,37.50731,127.11439,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800473,서울특별시 송파구청,서울특별시 송파구 가락로21길 4,서울특별시 송파구 송파동 94-7,생활방범,3,300,,30,202104,02-2147-4657,37.50294,127.11157,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800474,서울특별시 송파구청,서울특별시 송파구 백제고분로42길 6-24,서울특별시 송파구 송파동 85-19,생활방범,3,360,,30,202312,02-2147-4657,37.50525,127.10828,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800475,서울특별시 송파구청,서울특별시 송파구 가락로 133,서울특별시 송파구 송파동 95-37,생활방범,3,200,,30,202312,02-2147-4657,37.50221,127.11049,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800476,서울특별시 송파구청,서울특별시 송파구 오금로16길 4-15,서울특별시 송파구 송파동 57-9,생활방범,2,200,,30,202312,02-2147-4657,37.51139,127.10821,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800477,서울특별시 송파구청,서울특별시 송파구 백제고분로 424,서울특별시 송파구 송파동 134,생활방범,3,200,,30,202312,02-2147-4657,37.50877,127.1115,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800478,서울특별시 송파구청,서울특별시 송파구 오금로 162,서울특별시 송파구 송파동 135-6,생활방범,4,200,,30,202312,02-2147-4657,37.51004,127.11236,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800479,서울특별시 송파구청,서울특별시 송파구 오금로18길 4-6,서울특별시 송파구 송파동 59-5,생활방범,3,200,,30,202312,02-2147-4657,37.51052,127.11043,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800480,서울특별시 송파구청,서울특별시 송파구 백제고분로41길 18,서울특별시 송파구 송파동 24-7,생활방범,4,200,,30,202411,02-2147-4657,37.50757,127.10774,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800481,서울특별시 송파구청,서울특별시 송파구 송파동 72 (도로),서울특별시 송파구 송파동 20-10,생활방범,3,200,,30,202411,02-2147-4657,37.50785,127.10944,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800482,서울특별시 송파구청,서울특별시 송파구 송파동 2-3 (도로),서울특별시 송파구 송파동 91,생활방범,4,200,,30,202411,02-2147-4657,37.50504,127.1105,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:28
3230000,202632300000800483,서울특별시 송파구청,서울특별시 송파구 송파동 72 (도로),서울특별시 송파구 송파동 21-13,생활방범,2,200,,30,202411,02-2147-4657,37.50715,127.10924,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:29
3230000,202632300000800484,서울특별시 송파구청,서울특별시 송파구 송파동 82 (도로),서울특별시 송파구 송파동 40-14,생활방범,4,200,,30,202411,02-2147-4657,37.50914,127.10839,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:29
3230000,202632300000800485,서울특별시 송파구청,서울특별시 송파구 송파동 3-2 (도로),서울특별시 송파구 송파동 136-3,생활방범,2,200,,30,202411,02-2147-4657,37.50913,127.11262,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:29
3230000,202632300000800486,서울특별시 송파구청,서울특별시 송파구 송파동 3-3 (도로),서울특별시 송파구 송파동 138,생활방범,3,200,,30,202511,02-2147-4657,37.5085,127.11294,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:29
3230000,202632300000800487,서울특별시 송파구청,서울특별시 송파구 백제고분로41길 12-26,서울특별시 송파구 송파동 22-1,생활방범,4,200,,30,202511,02-2147-4657,37.50808,127.10914,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:29
3230000,202632300000800488,서울특별시 송파구청,서울특별시 송파구 백제고분로 378,서울특별시 송파구 송파동 84-6,생활방범,4,200,,30,202511,02-2147-4657,37.50555,127.1081,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:29
3230000,202632300000800489,서울특별시 송파구청,서울특별시 송파구 백제고분로43길 16,서울특별시 송파구 송파동 43-17,생활방범,2,200,,30,202511,02-2147-4657,37.50873,127.10899,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:29
3230000,202632300000800490,서울특별시 송파구청,서울특별시 송파구 백제고분로41길 33,서울특별시 송파구 송파동 10-7,생활방범,2,200,,30,201801,02-2147-4657,37.50852,127.10644,2026-05-01,,2026-05-22 22:28:25,2026-05-21 10:52:29
3230000,202632300000800491,서울특별시 송파구청,서울특별시 송파구 송이로6길 17,서울특별시 송파구 송파2동 99-2(100-3 세탁소 건너편),생활방범,4,200,,30,201701,02-2147-4657,37.50238,127.11419,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800492,서울특별시 송파구청,서울특별시 송파구 송이로2길 30,서울특별시 송파구 송파2동 99-2(잠실여고 후문앞),생활방범,2,200,,30,201801,02-2147-4657,37.50234,127.11243,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800493,서울특별시 송파구청,서울특별시 송파구 송이로10길 8-1,서울특별시 송파구 송파동 176-5,생활방범,3,200,,30,201912,02-2147-4657,37.50205,127.11591,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800494,서울특별시 송파구청,서울특별시 송파구 송파대로36길 9,서울특별시 송파구 송파2동 194-2,생활방범,2,360,,30,201912,02-2147-4657,37.50037,127.11293,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800495,서울특별시 송파구청,서울특별시 송파구 송이로2길 20,서울특별시 송파구 송파동 99,생활방범,3,360,,30,201912,02-2147-4657,37.5029,127.11345,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800496,서울특별시 송파구청,서울특별시 송파구 송이로8길 7,서울특별시 송파구 송파동 175-3,생활방범,3,360,,30,202212,02-2147-4657,37.503,127.11565,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800497,서울특별시 송파구청,서울특별시 송파구 가락로 18길 9,서울특별시 송파구 송파동 98-29,생활방범,3,300,,30,201501,02-2147-4657,37.50176,127.11179,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800498,서울특별시 송파구청,서울특별시 송파구 가락로 18길 9,서울특별시 송파구 송파동 98-29,생활방범,2,500,,30,202212,02-2147-4657,37.50176,127.11179,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800499,서울특별시 송파구청,서울특별시 송파구 송파대로38길 3,서울특별시 송파구 송파동 97-42,생활방범,3,200,,30,201701,02-2147-4657,37.50069,127.11227,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800500,서울특별시 송파구청,서울특별시 송파구 가락로28길 3 건너편,서울특별시 송파구 송파동 146-3,생활방범,3,200,,30,201701,02-2147-4657,37.50633,127.11632,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800501,서울특별시 송파구청,서울특별시 송파구 송이로12길 16-6,서울특별시 송파구 송파동 183-3,생활방범,1,200,,30,201801,02-2147-4657,37.50044,127.11674,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800502,서울특별시 송파구청,서울특별시 송파구 가락로30길 3,서울특별시 송파구 송파동 147,생활방범,4,200,,30,201912,02-2147-4657,37.50713,127.11682,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800503,서울특별시 송파구청,서울특별시 송파구 송파대로38길 11,서울특별시 송파구 송파동 97-47,생활방범,3,360,,30,202009,02-2147-4657,37.50139,127.11237,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800504,서울특별시 송파구청,서울특별시 송파구 송이로4길 11-1,서울특별시 송파구 송파동 101-17,생활방범,3,300,,30,202009,02-2147-4657,37.50312,127.11428,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800505,서울특별시 송파구청,서울특별시 송파구 송이로 50,서울특별시 송파구 송파동 170,생활방범,2,300,,30,202104,02-2147-4657,37.50031,127.11803,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800506,서울특별시 송파구청,서울특별시 송파구 오금로32길 44,서울특별시 송파구 송파동 165-2,생활방범,2,360,,30,202312,02-2147-4657,37.50291,127.11816,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800507,서울특별시 송파구청,,서울특별시 송파구 송파동 186,생활방범,4,200,,30,202312,02-2147-4657,37.49923,127.11501,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800508,서울특별시 송파구청,서울특별시 송파구 가락로28길 11,서울특별시 송파구 송파동 149-4,생활방범,3,200,,30,202411,02-2147-4657,37.50597,127.11713,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800509,서울특별시 송파구청,서울특별시 송파구 송파동 5-4 (도로),서울특별시 송파구 송파동 177,생활방범,3,200,,30,202411,02-2147-4657,37.50233,127.11507,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800510,서울특별시 송파구청,서울특별시 송파구 송파동 191-2 (도로),서울특별시 송파구 송파동 180-4,생활방범,3,200,,30,202411,02-2147-4657,37.50102,127.11436,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800511,서울특별시 송파구청,서울특별시 송파구 송파동 5-11(도로),서울특별시 송파구 송파동 5-11,생활방범,3,200,,30,202511,02-2147-4657,37.50657,127.11826,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800512,서울특별시 송파구청,서울특별시 송파구 송이로 4,서울특별시 송파구 송파동 102,생활방범,4,200,,30,202511,02-2147-4657,37.50423,127.11495,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800513,서울특별시 송파구청,서울특별시 송파구 가락로18길 3,서울특별시 송파구 송파동 98-9,생활방범,3,200,,30,201912,02-2147-4657,37.50198,127.11118,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800514,서울특별시 송파구청,서울특별시 송파구 삼학사로18길 16건너편,서울특별시 송파구 석촌동 19 건너편,생활방범,4,360,,30,201912,02-2147-4657,37.50446,127.09878,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800515,서울특별시 송파구청,서울특별시 송파구 석촌호수로18길 24-23,서울특별시 송파구 석촌동 54-31,생활방범,3,360,,30,201912,02-2147-4657,37.50429,127.10042,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800516,서울특별시 송파구청,서울특별시 송파구 석촌호수로20길 20,서울특별시 송파구 석촌동 154-8,생활방범,3,400,,30,201912,02-2147-4657,37.50563,127.1026,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800517,서울특별시 송파구청,서울특별시 송파구 백제고분로39길 30,서울특별시 송파구 석촌동 180,생활방범,4,400,,30,202312,02-2147-4657,37.50689,127.10361,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800518,서울특별시 송파구청,서울특별시 송파구 삼학사로10길 17,서울특별시 송파구 석촌동 215-15,생활방범,3,200,,30,201912,02-2147-4657,37.50051,127.09878,2026-05-01,,2026-05-22 22:28:26,2026-05-21 10:52:29
3230000,202632300000800519,서울특별시 송파구청,서울특별시 송파구 삼학사로10길 17,서울특별시 송파구 석촌동 215-15,생활방범,2,200,,30,201801,02-2147-4657,37.50051,127.09878,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:29
3230000,202632300000800520,서울특별시 송파구청,서울특별시 송파구 삼학사로8길 28-1,서울특별시 송파구 석촌동 238,생활방범,3,360,,30,201912,02-2147-4657,37.50033,127.10021,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:29
3230000,202632300000800521,서울특별시 송파구청,서울특별시 송파구 삼학사로6길 30,서울특별시 송파구 석촌동 229-3 새롬어린이집 앞,생활방범,3,360,,30,201912,02-2147-4657,37.49995,127.10029,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:29
3230000,202632300000800522,서울특별시 송파구청,서울특별시 송파구 백제고분로34길 3-21,서울특별시 송파구 석촌동 235-11,생활방범,3,360,,30,201912,02-2147-4657,37.50221,127.09983,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:29
3230000,202632300000800523,서울특별시 송파구청,서울특별시 송파구 가락로5길 36,서울특별시 송파구 석촌동 247,생활방범,4,360,,30,201912,02-2147-4657,37.50254,127.10094,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:29
